0.000000, -7.600000, -12.460000, -0.311000, -0.077000, 0.120000
-0.120000, -7.590000, -12.420000, -0.310000, -0.079000, 0.120000
-0.130000, -7.580000, -12.490000, -0.311000, -0.078000, 0.120000
-0.210000, -7.550000, -12.520000, -0.311000, -0.082000, 0.121000
-0.040000, -7.520000, -12.690000, -0.312000, -0.076000, 0.121000
-0.060000, -7.550000, -12.600000, -0.312000, -0.077000, 0.121000
-0.050000, -7.600000, -12.580000, -0.313000, -0.078000, 0.121000
0.030000, -7.590000, -12.600000, -0.311000, -0.076000, 0.121000
-0.020000, -7.550000, -12.660000, -0.309000, -0.076000, 0.121000
-0.030000, -7.530000, -12.560000, -0.309000, -0.077000, 0.120000
-0.140000, -7.530000, -12.620000, -0.309000, -0.080000, 0.121000
0.050000, -7.540000, -12.640000, -0.309000, -0.073000, 0.120000
-0.020000, -7.580000, -12.640000, -0.309000, -0.077000, 0.120000
-0.040000, -7.600000, -12.630000, -0.308000, -0.080000, 0.119000
-0.020000, -7.560000, -12.660000, -0.308000, -0.076000, 0.120000
0.000000, -7.520000, -12.710000, -0.309000, -0.072000, 0.120000
0.000000, -7.520000, -12.620000, -0.308000, -0.073000, 0.120000
-0.080000, -7.520000, -12.720000, -0.309000, -0.078000, 0.120000
0.030000, -7.530000, -12.680000, -0.311000, -0.075000, 0.119000
-0.110000, -7.560000, -12.580000, -0.311000, -0.081000, 0.119000
-0.010000, -7.560000, -12.630000, -0.311000, -0.076000, 0.120000
0.040000, -7.560000, -12.700000, -0.311000, -0.074000, 0.120000
-0.040000, -7.560000, -12.630000, -0.311000, -0.079000, 0.120000
0.000000, -7.600000, -12.500000, -0.311000, -0.078000, 0.121000
-0.120000, -7.560000, -12.730000, -0.311000, -0.077000, 0.122000
-0.160000, -7.520000, -12.600000, -0.310000, -0.077000, 0.122000
-0.150000, -7.540000, -12.760000, -0.311000, -0.076000, 0.122000
-0.050000, -7.530000, -12.620000, -0.310000, -0.075000, 0.121000
-0.060000, -7.480000, -12.600000, -0.310000, -0.076000, 0.120000
0.000000, -7.480000, -12.850000, -0.311000, -0.071000, 0.119000
-0.090000, -7.570000, -12.630000, -0.311000, -0.075000, 0.121000
-0.050000, -7.610000, -12.630000, -0.312000, -0.076000, 0.122000
-0.060000, -7.590000, -12.580000, -0.312000, -0.076000, 0.121000
-0.060000, -7.540000, -12.560000, -0.310000, -0.076000, 0.121000
-0.090000, -7.520000, -12.640000, -0.310000, -0.077000, 0.120000
-0.100000, -7.550000, -12.540000, -0.309000, -0.078000, 0.120000
-0.130000, -7.570000, -12.470000, -0.310000, -0.079000, 0.120000
-0.080000, -7.560000, -12.760000, -0.312000, -0.075000, 0.121000
-0.070000, -7.570000, -12.590000, -0.311000, -0.076000, 0.121000
-0.010000, -7.570000, -12.650000, -0.311000, -0.075000, 0.121000
0.110000, -7.590000, -12.510000, -0.312000, -0.073000, 0.121000
0.040000, -7.590000, -12.610000, -0.313000, -0.075000, 0.121000
0.000000, -7.570000, -12.720000, -0.313000, -0.078000, 0.121000
0.110000, -7.580000, -12.500000, -0.312000, -0.076000, 0.120000
0.040000, -7.550000, -12.600000, -0.311000, -0.077000, 0.121000
-0.080000, -7.530000, -12.700000, -0.310000, -0.079000, 0.122000
-0.060000, -7.560000, -12.730000, -0.310000, -0.079000, 0.121000
-0.020000, -7.610000, -12.560000, -0.311000, -0.078000, 0.120000
-0.010000, -7.600000, -12.460000, -0.311000, -0.075000, 0.120000
-0.070000, -7.560000, -12.500000, -0.310000, -0.076000, 0.121000
-0.130000, -7.570000, -12.680000, -0.310000, -0.079000, 0.121000
0.090000, -7.540000, -12.580000, -0.308000, -0.077000, 0.120000
0.130000, -7.490000, -12.670000, -0.309000, -0.078000, 0.120000
0.100000, -7.520000, -12.720000, -0.310000, -0.077000, 0.120000
0.000000, -7.540000, -12.530000, -0.310000, -0.078000, 0.120000
-0.090000, -7.550000, -12.510000, -0.310000, -0.079000, 0.120000
0.030000, -7.570000, -12.600000, -0.310000, -0.073000, 0.120000
-0.040000, -7.550000, -12.530000, -0.310000, -0.077000, 0.120000
-0.030000, -7.510000, -12.740000, -0.310000, -0.076000, 0.120000
-0.080000, -7.510000, -12.610000, -0.311000, -0.079000, 0.121000
0.020000, -7.520000, -12.390000, -0.311000, -0.078000, 0.122000
-0.010000, -7.520000, -12.550000, -0.310000, -0.079000, 0.122000
-0.010000, -7.530000, -12.630000, -0.310000, -0.077000, 0.121000
-0.120000, -7.570000, -12.540000, -0.313000, -0.080000, 0.121000
-0.020000, -7.580000, -12.850000, -0.316000, -0.077000, 0.121000
0.040000, -7.580000, -12.580000, -0.314000, -0.077000, 0.121000
-0.040000, -7.530000, -12.650000, -0.312000, -0.080000, 0.121000
-0.090000, -7.530000, -12.910000, -0.311000, -0.077000, 0.120000
-0.190000, -7.590000, -12.560000, -0.309000, -0.078000, 0.121000
-0.140000, -7.580000, -12.720000, -0.309000, -0.076000, 0.120000
-0.140000, -7.580000, -12.630000, -0.310000, -0.077000, 0.120000
-0.190000, -7.570000, -12.720000, -0.310000, -0.077000, 0.120000
-0.030000, -7.600000, -12.560000, -0.310000, -0.074000, 0.120000
0.020000, -7.610000, -12.580000, -0.310000, -0.075000, 0.120000
0.030000, -7.560000, -12.530000, -0.311000, -0.076000, 0.121000
-0.040000, -7.520000, -12.650000, -0.311000, -0.077000, 0.121000
0.020000, -7.520000, -12.670000, -0.311000, -0.074000, 0.120000
-0.050000, -7.570000, -12.680000, -0.312000, -0.078000, 0.121000
-0.040000, -7.590000, -12.670000, -0.312000, -0.076000, 0.121000
-0.170000, -7.560000, -12.820000, -0.313000, -0.079000, 0.121000
0.010000, -7.560000, -12.580000, -0.312000, -0.072000, 0.120000
-0.090000, -7.560000, -12.560000, -0.312000, -0.075000, 0.120000
-0.140000, -7.560000, -12.520000, -0.312000, -0.077000, 0.121000
-0.180000, -7.560000, -12.540000, -0.312000, -0.081000, 0.121000
-0.100000, -7.550000, -12.800000, -0.313000, -0.079000, 0.121000
0.000000, -7.560000, -12.660000, -0.312000, -0.076000, 0.121000
-0.070000, -7.580000, -12.540000, -0.310000, -0.077000, 0.120000
0.000000, -7.560000, -12.450000, -0.309000, -0.075000, 0.120000
0.010000, -7.520000, -12.750000, -0.309000, -0.073000, 0.119000
-0.250000, -7.530000, -12.780000, -0.309000, -0.082000, 0.121000
-0.040000, -7.550000, -12.650000, -0.309000, -0.076000, 0.121000
0.060000, -7.550000, -12.410000, -0.307000, -0.074000, 0.121000
-0.050000, -7.530000, -12.530000, -0.308000, -0.077000, 0.121000
0.010000, -7.490000, -12.600000, -0.308000, -0.073000, 0.120000
-0.150000, -7.520000, -12.730000, -0.310000, -0.081000, 0.121000
0.060000, -7.570000, -12.710000, -0.310000, -0.077000, 0.121000
0.070000, -7.540000, -12.580000, -0.308000, -0.077000, 0.122000
-0.030000, -7.520000, -12.910000, -0.311000, -0.076000, 0.123000
-0.130000, -7.580000, -12.850000, -0.312000, -0.077000, 0.123000
-0.230000, -7.560000, -12.730000, -0.312000, -0.081000, 0.123000
-0.020000, -7.540000, -12.700000, -0.312000, -0.077000, 0.122000
-0.060000, -7.590000, -12.620000, -0.312000, -0.078000, 0.121000
-0.030000, -7.620000, -12.520000, -0.312000, -0.077000, 0.121000
0.030000, -7.600000, -12.540000, -0.311000, -0.076000, 0.121000
0.000000, -7.560000, -12.500000, -0.310000, -0.078000, 0.120000
-0.090000, -7.520000, -12.590000, -0.311000, -0.079000, 0.120000
-0.070000, -7.570000, -12.600000, -0.312000, -0.077000, 0.120000
0.000000, -7.570000, -12.580000, -0.310000, -0.076000, 0.120000
-0.080000, -7.540000, -12.640000, -0.308000, -0.079000, 0.120000
-0.020000, -7.530000, -12.670000, -0.307000, -0.077000, 0.120000
-0.070000, -7.530000, -12.720000, -0.308000, -0.079000, 0.120000
0.020000, -7.510000, -12.770000, -0.308000, -0.075000, 0.120000
0.010000, -7.480000, -12.760000, -0.307000, -0.077000, 0.121000
-0.050000, -7.490000, -12.660000, -0.308000, -0.078000, 0.121000
-0.020000, -7.520000, -12.640000, -0.309000, -0.077000, 0.122000
-0.020000, -7.530000, -12.450000, -0.309000, -0.078000, 0.121000
0.010000, -7.520000, -12.650000, -0.309000, -0.074000, 0.120000
-0.030000, -7.520000, -12.650000, -0.309000, -0.076000, 0.120000
-0.070000, -7.520000, -12.500000, -0.309000, -0.080000, 0.120000
-0.080000, -7.530000, -12.490000, -0.309000, -0.080000, 0.120000
-0.060000, -7.560000, -12.630000, -0.312000, -0.077000, 0.121000
-0.080000, -7.550000, -12.400000, -0.312000, -0.077000, 0.121000
-0.120000, -7.550000, -12.590000, -0.313000, -0.078000, 0.121000
-0.010000, -7.540000, -12.740000, -0.314000, -0.075000, 0.121000
-0.120000, -7.560000, -12.560000, -0.312000, -0.079000, 0.121000
-0.090000, -7.550000, -12.540000, -0.311000, -0.080000, 0.121000
-0.050000, -7.490000, -12.580000, -0.307000, -0.079000, 0.121000
0.000000, -7.480000, -12.580000, -0.307000, -0.077000, 0.120000
0.000000, -7.480000, -12.640000, -0.307000, -0.077000, 0.120000
0.130000, -7.470000, -12.710000, -0.309000, -0.071000, 0.120000
0.070000, -7.510000, -12.600000, -0.310000, -0.074000, 0.120000
0.040000, -7.570000, -12.510000, -0.310000, -0.077000, 0.120000
-0.050000, -7.620000, -12.750000, -0.312000, -0.077000, 0.121000
-0.120000, -7.590000, -12.750000, -0.311000, -0.078000, 0.121000
0.000000, -7.550000, -12.610000, -0.309000, -0.075000, 0.120000
-0.030000, -7.530000, -12.530000, -0.309000, -0.077000, 0.121000
0.000000, -7.480000, -12.560000, -0.309000, -0.079000, 0.122000
-0.090000, -7.440000, -12.600000, -0.309000, -0.080000, 0.122000
-0.090000, -7.490000, -12.570000, -0.310000, -0.080000, 0.121000
0.040000, -7.560000, -12.670000, -0.313000, -0.076000, 0.120000
-0.020000, -7.610000, -12.850000, -0.315000, -0.077000, 0.121000
-0.170000, -7.620000, -12.710000, -0.314000, -0.084000, 0.121000
-0.040000, -7.610000, -12.560000, -0.312000, -0.078000, 0.120000
-0.080000, -7.570000, -12.520000, -0.312000, -0.076000, 0.120000
-0.080000, -7.560000, -12.540000, -0.312000, -0.077000, 0.121000
-0.040000, -7.510000, -12.580000, -0.310000, -0.076000, 0.121000
-0.040000, -7.460000, -12.650000, -0.308000, -0.077000, 0.121000
-0.180000, -7.500000, -12.700000, -0.309000, -0.082000, 0.122000
-0.170000, -7.570000, -12.640000, -0.309000, -0.079000, 0.121000
0.000000, -7.560000, -12.640000, -0.309000, -0.076000, 0.120000
0.130000, -7.500000, -12.480000, -0.308000, -0.074000, 0.119000
-0.010000, -7.460000, -12.670000, -0.309000, -0.076000, 0.119000
-0.110000, -7.510000, -12.650000, -0.309000, -0.076000, 0.119000
-0.040000, -7.610000, -12.780000, -0.311000, -0.076000, 0.120000
0.050000, -7.640000, -12.560000, -0.311000, -0.073000, 0.119000
-0.170000, -7.630000, -12.630000, -0.312000, -0.078000, 0.119000
-0.040000, -7.610000, -12.580000, -0.312000, -0.076000, 0.118000
-0.060000, -7.570000, -12.520000, -0.310000, -0.077000, 0.118000
-0.120000, -7.570000, -12.610000, -0.311000, -0.079000, 0.120000
0.020000, -7.560000, -12.470000, -0.311000, -0.073000, 0.121000
-0.010000, -7.560000, -12.470000, -0.312000, -0.075000, 0.122000
0.080000, -7.600000, -12.680000, -0.313000, -0.075000, 0.122000
-0.130000, -7.620000, -12.820000, -0.311000, -0.078000, 0.121000
-0.150000, -7.620000, -12.700000, -0.311000, -0.078000, 0.121000
-0.140000, -7.610000, -12.890000, -0.313000, -0.078000, 0.122000
0.030000, -7.630000, -12.580000, -0.311000, -0.077000, 0.121000
0.020000, -7.570000, -12.730000, -0.310000, -0.079000, 0.120000
-0.080000, -7.570000, -12.660000, -0.311000, -0.081000, 0.119000
-0.090000, -7.580000, -12.550000, -0.311000, -0.082000, 0.120000
-0.010000, -7.530000, -12.850000, -0.310000, -0.078000, 0.121000
0.110000, -7.500000, -12.630000, -0.308000, -0.075000, 0.122000
-0.010000, -7.480000, -12.560000, -0.308000, -0.077000, 0.122000
-0.050000, -7.470000, -12.450000, -0.308000, -0.079000, 0.120000
-0.050000, -7.520000, -12.570000, -0.308000, -0.084000, 0.120000
-0.020000, -7.620000, -12.790000, -0.311000, -0.078000, 0.120000
-0.150000, -7.630000, -12.650000, -0.311000, -0.080000, 0.120000
0.000000, -7.580000, -12.730000, -0.312000, -0.078000, 0.121000
0.010000, -7.560000, -12.870000, -0.312000, -0.078000, 0.123000
-0.070000, -7.610000, -12.760000, -0.312000, -0.079000, 0.122000
-0.090000, -7.620000, -12.630000, -0.313000, -0.078000, 0.122000
-0.080000, -7.560000, -12.780000, -0.313000, -0.082000, 0.122000
0.080000, -7.520000, -12.750000, -0.316000, -0.070000, 0.122000
-0.490000, -7.810000, -12.670000, -0.327000, -0.083000, 0.121000
-0.270000, -7.770000, -13.250000, -0.329000, -0.072000, 0.120000
-0.010000, -7.420000, -13.230000, -0.307000, -0.064000, 0.120000
0.000000, -7.520000, -12.330000, -0.290000, -0.088000, 0.117000
-0.340000, -8.170000, -12.740000, -0.322000, -0.095000, 0.116000
-0.330000, -8.060000, -12.870000, -0.352000, -0.048000, 0.127000
-0.140000, -7.610000, -12.810000, -0.332000, -0.038000, 0.129000
0.080000, -7.790000, -12.840000, -0.297000, -0.091000, 0.115000
0.220000, -7.860000, -12.670000, -0.300000, -0.098000, 0.113000
0.510000, -7.790000, -12.870000, -0.317000, -0.064000, 0.122000
-0.430000, -8.110000, -12.520000, -0.307000, -0.067000, 0.121000
-0.130000, -8.210000, -12.410000, -0.305000, -0.062000, 0.117000
0.180000, -7.950000, -13.010000, -0.322000, -0.083000, 0.118000
-0.190000, -7.840000, -12.550000, -0.333000, -0.074000, 0.119000
-0.990000, -7.950000, -11.470000, -0.324000, -0.086000, 0.122000
-0.760000, -7.700000, -12.170000, -0.325000, -0.064000, 0.118000
0.950000, -6.180000, -13.470000, -0.278000, -0.037000, 0.120000
0.320000, -6.170000, -13.360000, -0.254000, -0.092000, 0.114000
-0.050000, -7.370000, -11.920000, -0.292000, -0.088000, 0.107000
-1.470000, -7.170000, -13.350000, -0.331000, -0.062000, 0.121000
-0.010000, -6.650000, -12.440000, -0.313000, -0.020000, 0.122000
-0.290000, -6.900000, -12.480000, -0.290000, -0.077000, 0.118000
-0.010000, -7.130000, -12.850000, -0.311000, -0.089000, 0.116000
-0.220000, -7.070000, -12.750000, -0.327000, -0.073000, 0.124000
-0.550000, -7.150000, -12.590000, -0.333000, -0.081000, 0.128000
-0.070000, -7.130000, -13.060000, -0.327000, -0.073000, 0.122000
0.000000, -6.860000, -13.420000, -0.318000, -0.075000, 0.120000
0.670000, -7.300000, -12.760000, -0.300000, -0.103000, 0.118000
-0.290000, -8.230000, -12.070000, -0.302000, -0.094000, 0.117000
-0.680000, -7.970000, -12.650000, -0.326000, -0.047000, 0.123000
0.170000, -7.140000, -13.030000, -0.329000, -0.059000, 0.126000
0.160000, -7.210000, -12.730000, -0.307000, -0.104000, 0.117000
-0.130000, -7.500000, -12.710000, -0.296000, -0.093000, 0.113000
0.040000, -7.510000, -12.980000, -0.312000, -0.060000, 0.123000
-0.090000, -7.590000, -12.630000, -0.325000, -0.071000, 0.127000
-0.330000, -7.540000, -12.420000, -0.318000, -0.086000, 0.120000
0.060000, -7.310000, -12.800000, -0.305000, -0.072000, 0.119000
0.210000, -7.410000, -13.100000, -0.307000, -0.073000, 0.123000
-0.250000, -7.730000, -12.640000, -0.315000, -0.083000, 0.124000
-0.180000, -7.580000, -12.540000, -0.319000, -0.063000, 0.121000
-0.110000, -7.270000, -12.820000, -0.317000, -0.072000, 0.123000
0.260000, -7.410000, -12.780000, -0.308000, -0.086000, 0.122000
0.030000, -7.680000, -12.800000, -0.309000, -0.084000, 0.121000
-0.080000, -7.580000, -12.750000, -0.317000, -0.065000, 0.122000
-0.190000, -7.500000, -12.680000, -0.320000, -0.072000, 0.122000
-0.230000, -7.610000, -12.610000, -0.313000, -0.093000, 0.119000
0.170000, -7.510000, -12.840000, -0.301000, -0.077000, 0.118000
0.110000, -7.450000, -13.030000, -0.304000, -0.069000, 0.117000
-0.240000, -7.540000, -12.580000, -0.313000, -0.087000, 0.119000
-0.150000, -7.490000, -12.770000, -0.319000, -0.075000, 0.123000
-0.050000, -7.390000, -13.010000, -0.313000, -0.068000, 0.122000
0.000000, -7.460000, -12.780000, -0.304000, -0.081000, 0.119000
0.010000, -7.550000, -12.590000, -0.308000, -0.083000, 0.121000
-0.100000, -7.400000, -12.920000, -0.314000, -0.070000, 0.123000
-0.230000, -7.430000, -12.790000, -0.315000, -0.069000, 0.122000
-0.130000, -7.590000, -12.620000, -0.310000, -0.080000, 0.121000
0.160000, -7.540000, -12.680000, -0.310000, -0.077000, 0.120000
0.080000, -7.480000, -12.420000, -0.309000, -0.079000, 0.120000
-0.090000, -7.560000, -12.610000, -0.312000, -0.081000, 0.121000
-0.090000, -7.560000, -12.680000, -0.319000, -0.073000, 0.124000
-0.080000, -7.470000, -12.910000, -0.318000, -0.072000, 0.125000
0.030000, -7.480000, -12.830000, -0.310000, -0.080000, 0.121000
0.070000, -7.440000, -12.610000, -0.307000, -0.082000, 0.120000
0.040000, -7.430000, -12.640000, -0.312000, -0.075000, 0.123000
-0.220000, -7.610000, -12.700000, -0.315000, -0.073000, 0.122000
-0.340000, -7.630000, -12.740000, -0.312000, -0.079000, 0.121000
0.040000, -7.470000, -12.770000, -0.309000, -0.073000, 0.120000
0.000000, -7.430000, -13.020000, -0.310000, -0.074000, 0.121000
-0.020000, -7.460000, -12.650000, -0.309000, -0.075000, 0.120000
-0.090000, -7.450000, -12.560000, -0.310000, -0.075000, 0.121000
-0.020000, -7.480000, -12.620000, -0.313000, -0.072000, 0.121000
-0.150000, -7.510000, -12.630000, -0.311000, -0.080000, 0.120000
-0.040000, -7.510000, -12.710000, -0.311000, -0.076000, 0.120000
-0.090000, -7.470000, -12.680000, -0.310000, -0.075000, 0.121000
-0.080000, -7.490000, -12.640000, -0.311000, -0.072000, 0.119000
-0.090000, -7.540000, -12.630000, -0.312000, -0.074000, 0.120000
-0.060000, -7.470000, -12.600000, -0.311000, -0.079000, 0.122000
0.020000, -7.480000, -12.650000, -0.313000, -0.077000, 0.121000
-0.170000, -7.540000, -12.630000, -0.314000, -0.081000, 0.121000
-0.170000, -7.500000, -12.610000, -0.313000, -0.078000, 0.122000
-0.170000, -7.470000, -12.890000, -0.315000, -0.077000, 0.122000
-0.110000, -7.480000, -12.710000, -0.313000, -0.077000, 0.121000
-0.140000, -7.460000, -12.870000, -0.311000, -0.076000, 0.122000
0.050000, -7.510000, -12.690000, -0.310000, -0.073000, 0.121000
0.000000, -7.590000, -12.660000, -0.313000, -0.073000, 0.120000
-0.200000, -7.620000, -12.570000, -0.312000, -0.081000, 0.120000
0.040000, -7.520000, -12.750000, -0.312000, -0.077000, 0.119000
-0.100000, -7.510000, -12.700000, -0.311000, -0.085000, 0.119000
0.040000, -7.530000, -12.630000, -0.310000, -0.080000, 0.119000
-0.070000, -7.470000, -12.700000, -0.311000, -0.077000, 0.122000
-0.130000, -7.460000, -12.640000, -0.312000, -0.079000, 0.122000
-0.160000, -7.410000, -12.700000, -0.311000, -0.078000, 0.122000
-0.090000, -7.360000, -12.710000, -0.308000, -0.075000, 0.120000
-0.010000, -7.440000, -12.870000, -0.310000, -0.074000, 0.121000
0.030000, -7.530000, -12.670000, -0.313000, -0.072000, 0.121000
-0.020000, -7.550000, -12.560000, -0.313000, -0.075000, 0.121000
-0.050000, -7.520000, -12.730000, -0.313000, -0.077000, 0.121000
-0.020000, -7.470000, -12.790000, -0.311000, -0.075000, 0.121000
-0.060000, -7.520000, -12.620000, -0.311000, -0.075000, 0.121000
-0.120000, -7.530000, -12.570000, -0.311000, -0.077000, 0.121000
-0.090000, -7.550000, -12.860000, -0.314000, -0.074000, 0.120000
-0.110000, -7.610000, -12.590000, -0.314000, -0.078000, 0.121000
0.130000, -7.560000, -12.790000, -0.315000, -0.071000, 0.122000
-0.190000, -7.480000, -12.650000, -0.313000, -0.078000, 0.122000
-0.030000, -7.430000, -12.520000, -0.309000, -0.072000, 0.121000
-0.090000, -7.460000, -12.860000, -0.311000, -0.076000, 0.121000
-0.030000, -7.470000, -12.770000, -0.310000, -0.074000, 0.120000
0.050000, -7.500000, -12.980000, -0.311000, -0.072000, 0.121000
-0.020000, -7.560000, -12.710000, -0.311000, -0.075000, 0.120000
-0.090000, -7.560000, -12.560000, -0.311000, -0.076000, 0.120000
-0.050000, -7.520000, -12.610000, -0.311000, -0.076000, 0.121000
-0.090000, -7.510000, -12.740000, -0.311000, -0.079000, 0.122000
0.010000, -7.520000, -12.650000, -0.312000, -0.077000, 0.121000
-0.010000, -7.480000, -12.740000, -0.311000, -0.076000, 0.120000
-0.110000, -7.510000, -12.690000, -0.311000, -0.077000, 0.119000
-0.110000, -7.510000, -12.750000, -0.311000, -0.076000, 0.120000
-0.130000, -7.540000, -12.790000, -0.313000, -0.076000, 0.121000
-0.040000, -7.550000, -12.600000, -0.314000, -0.073000, 0.122000
-0.140000, -7.550000, -12.660000, -0.314000, -0.076000, 0.122000
-0.080000, -7.550000, -12.760000, -0.314000, -0.075000, 0.121000
-0.090000, -7.500000, -12.790000, -0.313000, -0.078000, 0.121000
-0.010000, -7.520000, -12.650000, -0.315000, -0.076000, 0.122000
-0.080000, -7.540000, -12.680000, -0.314000, -0.075000, 0.122000
-0.100000, -7.500000, -12.710000, -0.312000, -0.075000, 0.121000
0.000000, -7.410000, -12.630000, -0.309000, -0.074000, 0.120000
-0.020000, -7.400000, -12.800000, -0.308000, -0.077000, 0.119000
-0.100000, -7.450000, -12.760000, -0.308000, -0.079000, 0.120000
-0.210000, -7.460000, -12.910000, -0.309000, -0.082000, 0.120000
-0.040000, -7.500000, -12.800000, -0.310000, -0.075000, 0.119000
-0.100000, -7.510000, -12.590000, -0.310000, -0.078000, 0.119000
-0.090000, -7.500000, -12.860000, -0.312000, -0.078000, 0.119000
-0.110000, -7.460000, -12.650000, -0.311000, -0.079000, 0.120000
-0.100000, -7.420000, -12.710000, -0.308000, -0.077000, 0.119000
-0.090000, -7.440000, -12.710000, -0.310000, -0.075000, 0.120000
-0.110000, -7.480000, -12.700000, -0.312000, -0.075000, 0.120000
-0.060000, -7.480000, -12.810000, -0.313000, -0.073000, 0.120000
-0.030000, -7.460000, -12.770000, -0.312000, -0.074000, 0.121000
-0.070000, -7.450000, -12.680000, -0.311000, -0.076000, 0.122000
-0.080000, -7.520000, -12.670000, -0.314000, -0.075000, 0.122000
-0.190000, -7.630000, -12.590000, -0.317000, -0.082000, 0.123000
0.020000, -7.570000, -12.740000, -0.314000, -0.075000, 0.122000
-0.030000, -7.520000, -12.830000, -0.312000, -0.076000, 0.121000
0.040000, -7.550000, -12.630000, -0.312000, -0.074000, 0.120000
-0.090000, -7.520000, -12.760000, -0.311000, -0.078000, 0.120000
-0.070000, -7.470000, -12.800000, -0.311000, -0.078000, 0.120000
0.000000, -7.540000, -12.660000, -0.312000, -0.079000, 0.120000
0.040000, -7.570000, -12.520000, -0.311000, -0.077000, 0.120000
-0.080000, -7.530000, -12.820000, -0.311000, -0.078000, 0.120000
0.000000, -7.530000, -12.650000, -0.310000, -0.075000, 0.119000
-0.050000, -7.520000, -12.700000, -0.311000, -0.076000, 0.119000
-0.030000, -7.560000, -12.570000, -0.312000, -0.075000, 0.120000
-0.100000, -7.530000, -12.690000, -0.311000, -0.076000, 0.121000
-0.090000, -7.440000, -12.640000, -0.310000, -0.080000, 0.122000
-0.090000, -7.410000, -12.710000, -0.311000, -0.079000, 0.122000
0.050000, -7.480000, -12.510000, -0.312000, -0.073000, 0.121000
0.080000, -7.530000, -12.520000, -0.313000, -0.073000, 0.121000
-0.060000, -7.600000, -12.490000, -0.313000, -0.074000, 0.121000
-0.010000, -7.610000, -12.710000, -0.313000, -0.071000, 0.121000
-0.200000, -7.600000, -12.690000, -0.313000, -0.079000, 0.120000
-0.040000, -7.600000, -12.580000, -0.313000, -0.075000, 0.120000
-0.050000, -7.610000, -12.650000, -0.314000, -0.076000, 0.121000
-0.090000, -7.570000, -12.680000, -0.315000, -0.074000, 0.121000
-0.090000, -7.490000, -12.790000, -0.311000, -0.074000, 0.121000
-0.090000, -7.510000, -12.640000, -0.310000, -0.078000, 0.122000
-0.170000, -7.500000, -12.640000, -0.310000, -0.083000, 0.121000
0.040000, -7.500000, -12.870000, -0.311000, -0.076000, 0.120000
0.000000, -7.500000, -12.750000, -0.310000, -0.079000, 0.120000
-0.080000, -7.460000, -12.670000, -0.309000, -0.080000, 0.121000
0.100000, -7.440000, -12.780000, -0.310000, -0.072000, 0.122000
-0.150000, -7.460000, -12.590000, -0.309000, -0.081000, 0.122000
0.060000, -7.480000, -12.770000, -0.311000, -0.071000, 0.121000
-0.140000, -7.500000, -12.760000, -0.311000, -0.078000, 0.122000
-0.080000, -7.490000, -12.800000, -0.312000, -0.077000, 0.122000
0.010000, -7.490000, -12.640000, -0.312000, -0.075000, 0.122000
0.010000, -7.500000, -12.610000, -0.311000, -0.074000, 0.121000
-0.010000, -7.540000, -12.570000, -0.311000, -0.076000, 0.122000
-0.050000, -7.550000, -12.610000, -0.311000, -0.077000, 0.122000
0.030000, -7.550000, -12.630000, -0.312000, -0.073000, 0.121000
-0.070000, -7.550000, -12.640000, -0.313000, -0.076000, 0.121000
0.020000, -7.550000, -12.530000, -0.313000, -0.074000, 0.121000
-0.020000, -7.560000, -12.530000, -0.312000, -0.075000, 0.121000
-0.080000, -7.470000, -12.810000, -0.312000, -0.072000, 0.120000
